target,size,n,seed,model,calibration,roc_auc,average_precision,brier,ece,log_loss,elapsed_seconds,selected
survival_status,100,100,42,lightgbm,calibrated,0.5360714285714286,0.21787456071009215,0.15245798198426683,0.05775377530725906,0.4835673117304977,0.14423562493175268,1
survival_status,100,100,42,logistic,raw,0.6364285714285715,0.3668384687269198,0.1438070490249841,0.041100846260139,0.4593738779861207,0.03047354193404317,0
survival_status,100,100,42,logistic,calibrated,0.6364285714285715,0.3668384687269198,0.1477018594388793,0.03673901534162799,0.47030836197464965,0.03047354193404317,0
survival_status,100,100,42,rf,raw,0.6389285714285714,0.3372483902351243,0.14484006488240064,0.0265206812652068,0.46388658651413267,1.220456374809146,0
survival_status,100,100,42,rf,calibrated,0.6389285714285714,0.3372483902351243,0.14403986405001623,0.032124768137745625,0.4603336383543994,1.220456374809146,0
survival_status,100,100,42,rf_smote,raw,0.5235714285714286,0.22118059710317833,0.18454149469620929,0.16307997470620916,0.5573177739726545,1.5045852502807975,2
survival_status,100,100,42,rf_smote,calibrated,0.5235714285714286,0.22118059710317833,0.1495386204885053,0.01993640112031985,0.47627593817211217,1.5045852502807975,2
survival_status,100,100,42,tabpfn,raw,0.6742857142857143,0.3336305146175934,0.1400489254651976,0.03411472789997602,0.4471807977067277,15.345241833012551,0
survival_status,100,100,42,tabpfn,calibrated,0.6742857142857143,0.3336305146175934,0.14113183964921522,0.025896975488663324,0.45106784549478596,15.345241833012551,0
survival_status,100,100,42,xgboost,raw,0.49678571428571416,0.2116081175018817,0.1756611956230617,0.15686124606044405,0.5930491746473457,0.14331154199317098,0
survival_status,100,100,42,xgboost,calibrated,0.49678571428571416,0.2116081175018817,0.15434248187514588,0.07701168728076245,0.49063607620671984,0.14331154199317098,0
survival_status,100,100,43,lightgbm,raw,0.7178571428571429,0.3602500729946525,0.13792003260302066,0.05244946979927476,0.4369015727208881,0.12191583309322596,3
survival_status,100,100,43,lightgbm,calibrated,0.28214285714285714,0.12754315637086272,0.14966533899692022,0.002576988542995068,0.47677779702502887,0.12191583309322596,3
survival_status,100,100,43,logistic,raw,0.7332142857142857,0.4193023127722138,0.1864427916691269,0.18384268634827441,0.8904790780477826,0.033739833161234856,3
survival_status,100,100,43,logistic,calibrated,0.7324999999999999,0.41902582526944887,0.14889223264641208,0.00253287906455521,0.4741549799218659,0.033739833161234856,3
survival_status,100,100,43,rf,raw,0.7807142857142858,0.5709753596233399,0.12482530413625305,0.058734793187347936,0.40565649368009576,1.2491872077807784,0
survival_status,100,100,43,rf,calibrated,0.7807142857142858,0.5709753596233399,0.14427585677105645,0.08383130690753025,0.459010166673242,1.2491872077807784,0
survival_status,100,100,43,rf_smote,raw,0.7392857142857143,0.4895732952513131,0.13743514409322236,0.12577533271119576,0.4415109467632487,1.438102041836828,2
survival_status,100,100,43,rf_smote,calibrated,0.7392857142857143,0.4895732952513131,0.14765229320456863,0.001232577592759937,0.4700415541595271,1.438102041836828,2
survival_status,100,100,43,tabpfn,raw,0.7949999999999999,0.6123883155445329,0.12904202355177982,0.08138947602171098,0.41644094385230507,17.90185979194939,0
survival_status,100,100,43,tabpfn,calibrated,0.7949999999999999,0.6123883155445329,0.13831934368436694,0.12377070349034969,0.4416061790570118,17.90185979194939,0
survival_status,100,100,43,xgboost,raw,0.7260714285714285,0.3920086207528838,0.14008517455357666,0.09300323124009653,0.4673954307563505,0.13543824991211295,1
survival_status,100,100,43,xgboost,calibrated,0.7260714285714285,0.3920086207528838,0.14870196437644453,0.0021002863872025546,0.4735158035593838,0.13543824991211295,1
survival_status,100,100,44,lightgbm,raw,0.6975,0.40084114979700575,0.14235795471021637,0.08744214865362943,0.4736649877182232,0.10997887514531612,0
survival_status,100,100,44,lightgbm,calibrated,0.6975,0.40084114979700575,0.14243389983895127,0.05064362079915827,0.4542678924530763,0.10997887514531612,0
survival_status,100,100,44,logistic,raw,0.7035714285714286,0.3987735328454771,0.16723279515153414,0.16448554707980498,0.955837759628147,0.028855583164840937,3
survival_status,100,100,44,logistic,calibrated,0.7035714285714286,0.3987735328454772,0.13566135889847197,0.04639313499539371,0.4338359966497266,0.028855583164840937,3
survival_status,100,100,44,rf,raw,0.7707142857142857,0.5271986235854503,0.12807858880778591,0.06708029197080291,0.41524481062373164,1.2151126246899366,0
survival_status,100,100,44,rf,calibrated,0.7707142857142857,0.5271986235854503,0.13029777773416268,0.07194081060634458,0.4215692093090502,1.2151126246899366,0
survival_status,100,100,44,rf_smote,raw,0.7757142857142857,0.5350441284453331,0.14249359705960327,0.1396174776267456,0.45613336315966757,1.3510245000943542,3
survival_status,100,100,44,rf_smote,calibrated,0.7757142857142857,0.5350441284453331,0.13070529458863253,0.07882613830662627,0.42217637879750236,1.3510245000943542,3
survival_status,100,100,44,tabpfn,raw,0.7528571428571429,0.47153257425964296,0.12632949144598052,0.06366435023718071,0.4090153914474553,13.418906374834478,0
survival_status,100,100,44,tabpfn,calibrated,0.7528571428571429,0.47153257425964296,0.127275662513807,0.06244130295199293,0.41229111372352895,13.418906374834478,0
survival_status,100,100,44,xgboost,raw,0.6417857142857143,0.31484688652270154,0.14602083594286266,0.07508863170162168,0.46670217105829653,0.12660024967044592,2
survival_status,100,100,44,xgboost,calibrated,0.6417857142857143,0.31484688652270154,0.14409465809670585,0.031832958457248074,0.45930262108107295,0.12660024967044592,2
survival_status,100,100,45,lightgbm,raw,0.655,0.31309672130640975,0.14793974820609318,0.11653673091933281,0.4667618978277781,0.11537312529981136,2
survival_status,100,100,45,lightgbm,calibrated,0.655,0.31309672130640975,0.142036579303723,0.036001015222226165,0.45023382035776055,0.11537312529981136,2
survival_status,100,100,45,logistic,raw,0.6953571428571429,0.35075356813547154,0.13978747334086483,0.052542279986872796,0.4457170095081945,0.031580124981701374,0
survival_status,100,100,45,logistic,calibrated,0.6953571428571429,0.35075356813547154,0.13761693724566254,0.061566820178733266,0.43934135582019984,0.031580124981701374,0
survival_status,100,100,45,rf,raw,0.7782142857142857,0.48283447679025776,0.1309814743150685,0.05626656748083946,0.4199653396354789,1.2561974171549082,1
survival_status,100,100,45,rf,calibrated,0.7782142857142857,0.48283447679025776,0.13180376620122822,0.07355888890250295,0.4214645032256529,1.2561974171549082,1
survival_status,100,100,45,rf_smote,raw,0.6428571428571429,0.2778787131114887,0.1760555650889757,0.15883796984983115,0.5244318266086935,1.4646653747186065,2
survival_status,100,100,45,rf_smote,calibrated,0.6428571428571429,0.2778787131114887,0.14528549273402577,0.05026238826355713,0.45893908902933517,1.4646653747186065,2
survival_status,100,100,45,tabpfn,raw,0.6521428571428571,0.27891865906032803,0.150211832581781,0.06884432681938157,0.4650370693836303,15.479526916984469,0
survival_status,100,100,45,tabpfn,calibrated,0.6521428571428571,0.27891865906032803,0.14677281600524267,0.05443447811833747,0.4594120048988994,15.479526916984469,0
survival_status,100,100,45,xgboost,raw,0.7085714285714286,0.35180842009450264,0.15505758397296762,0.12270731363618868,0.5082816551139898,0.15801870776340365,1
survival_status,100,100,45,xgboost,calibrated,0.7085714285714286,0.35180842009450264,0.13731266916762366,0.012986935138445552,0.43345807017826476,0.15801870776340365,1
survival_status,100,100,46,lightgbm,raw,0.6971428571428572,0.3523463814525224,0.15759249688173627,0.127845092389918,0.5588480305233301,0.1121343751437962,1
survival_status,100,100,46,lightgbm,calibrated,0.6971428571428572,0.3523463814525224,0.14063463170883755,0.06769007844683086,0.44224086170257415,0.1121343751437962,1
survival_status,100,100,46,logistic,raw,0.72,0.38786038357035324,0.14055342121663322,0.0782403008552976,0.44518817643355574,0.030351791996508837,0
survival_status,100,100,46,logistic,calibrated,0.72,0.38786038357035324,0.1395044974935928,0.06114654592723112,0.4392791478588123,0.030351791996508837,0
survival_status,100,100,46,rf,raw,0.7441071428571429,0.42525292316938695,0.13084744525547443,0.041338199513381996,0.41674677451640185,1.2448206669650972,0
survival_status,100,100,46,rf,calibrated,0.7441071428571429,0.42525292316938695,0.13057433466274712,0.046525362575563986,0.4158502638218573,1.2448206669650972,0
survival_status,100,100,46,rf_smote,raw,0.6964285714285714,0.29785385836930955,0.15754865562108483,0.1276040064315505,0.48306598097563036,1.3746547908522189,3
survival_status,100,100,46,rf_smote,calibrated,0.6964285714285714,0.29785385836930955,0.14323829231407603,0.049336546650140055,0.4446343271718997,1.3746547908522189,3
survival_status,100,100,46,tabpfn,raw,0.7067857142857144,0.30891923534150967,0.14397519262149178,0.056762881359479725,0.4430696326669387,15.261154250241816,0
survival_status,100,100,46,tabpfn,calibrated,0.7067857142857144,0.30891923534150967,0.14104696227983837,0.08290026106417836,0.4393259279488661,15.261154250241816,0
survival_status,100,100,46,xgboost,raw,0.6614285714285714,0.3403578775330488,0.15454918414191954,0.10082059033065491,0.507309294570136,0.1314858328551054,0
survival_status,100,100,46,xgboost,calibrated,0.6614285714285714,0.3403578775330488,0.1447943109591093,0.05910364764952701,0.45683742673009,0.1314858328551054,0
survival_status,100,100,47,lightgbm,raw,0.6867857142857142,0.3184556572388479,0.15818595566056068,0.12159627354467302,0.5408769019918215,0.11556987510994077,0
survival_status,100,100,47,logistic,raw,0.6710714285714285,0.32044868513045566,0.14377990487502437,0.05284929041009401,0.45714082554482655,0.031010915990918875,0
survival_status,100,100,47,rf,raw,0.7007142857142856,0.35039744932121253,0.1374581508515815,0.05613138686131386,0.4374734000015456,1.2416668329387903,0
survival_status,100,100,47,rf_smote,raw,0.6328571428571428,0.24929519542166514,0.15774170688781122,0.08586780893796742,0.4870868167683807,1.372903374955058,3
survival_status,100,100,47,tabpfn,raw,0.6857142857142858,0.27726691627153655,0.1487854528119881,0.0605815123413166,0.4591627386979002,15.343569667078555,0
survival_status,100,100,47,xgboost,raw,0.6632142857142858,0.2539860336152226,0.16858261106055455,0.15085663818788245,0.5575900885492436,0.135904457885772,1
survival_status,100,100,48,lightgbm,raw,0.5903571428571428,0.26165581925618475,0.1551834632914223,0.0756527317897528,0.5066673073226666,0.11010054219514132,3
survival_status,100,100,48,logistic,raw,0.6907142857142857,0.38704786721388407,0.13903750256196237,0.05828930775506629,0.4444074300844087,0.03022287506610155,1
survival_status,100,100,48,rf,raw,0.6892857142857143,0.36745438855651574,0.13722258504021684,0.040627934875393,0.43998057873841745,1.1957761659286916,1
survival_status,100,100,48,rf_smote,raw,0.6685714285714286,0.3356714285592529,0.15627295663312066,0.1299027849097668,0.4903172744713188,1.3609029590152204,1
survival_status,100,100,48,tabpfn,raw,0.7303571428571428,0.42424822130925566,0.13298306812935318,0.053842679699407016,0.4261383124768236,13.63941816566512,0
survival_status,100,100,48,xgboost,raw,0.6007142857142856,0.2296663846368018,0.15608791385753107,0.07831407591265484,0.499384010960561,0.12748387502506375,3
survival_status,100,100,49,lightgbm,raw,0.7085714285714285,0.4027364768288515,0.15353593841977978,0.1151660732701923,0.5827358854314545,0.10733887506648898,1
survival_status,100,100,49,logistic,raw,0.7314285714285714,0.4048143663106681,0.134072528847158,0.05878664171824413,0.427325093455571,0.028629709035158157,1
survival_status,100,100,49,rf,raw,0.7775,0.4180092639421724,0.12757323569996928,0.025347429317201166,0.402634017874271,1.2229769169352949,2
survival_status,100,100,49,rf_smote,raw,0.7017857142857142,0.3468158776050939,0.156311148412229,0.09230156701348315,0.46894909772493976,1.3993150419555604,2
survival_status,100,100,49,tabpfn,raw,0.7775000000000001,0.3644615497140936,0.13242251067675526,0.11021397970820757,0.4068306072462242,65.87059191567823,0
survival_status,100,100,49,xgboost,raw,0.7314285714285715,0.42009384362295005,0.1420046352077291,0.10844378998200578,0.5019774463040039,0.12582312477752566,1
survival_status,100,100,50,lightgbm,raw,0.7328571428571429,0.3627492892627416,0.1624576863156347,0.13443547151051716,0.5574899651988475,0.11121266707777977,1
survival_status,100,100,50,logistic,raw,0.7035714285714286,0.37701420289752013,0.14140895489231387,0.04496098658103453,0.44988216540876563,0.029190832749009132,0
survival_status,100,100,50,rf,raw,0.765,0.45955901164862645,0.12991136224898264,0.08534472256324364,0.41585051895806774,1.243465082719922,3
survival_status,100,100,50,rf_smote,raw,0.7375,0.4401070161564209,0.14507367507994803,0.12632522700031176,0.45904651351122894,1.3973891250789165,3
survival_status,100,100,50,tabpfn,raw,0.7285714285714285,0.4169032261335975,0.13413344312913153,0.061455704407752866,0.42368505021414943,17.52343145897612,0
survival_status,100,100,50,xgboost,raw,0.6730357142857143,0.336025830774481,0.14122444103602938,0.05949666364675891,0.45109187605668427,0.1268963748589158,3
survival_status,100,100,51,lightgbm,raw,0.7467857142857144,0.48380531372841484,0.13247744707539122,0.09442551943093916,0.45458982583866,0.11932441592216492,0
survival_status,100,100,51,logistic,raw,0.6225,0.3356667678696144,0.15839476567959201,0.10958564819854719,0.5497657397254491,0.03025404131039977,2
survival_status,100,100,51,rf,raw,0.8466071428571429,0.602489319210274,0.11613795620437957,0.10372262773722626,0.3752504243210143,1.211211417336017,0
survival_status,100,100,51,rf_smote,raw,0.7367857142857143,0.5233643177540894,0.13315293451636842,0.1338131167299068,0.43275834622621345,1.4086972079239786,2
survival_status,100,100,51,tabpfn,raw,0.8021428571428572,0.6126343065864567,0.1209044145094572,0.07955029345776912,0.3944917880968251,13.614985374733806,0
survival_status,100,100,51,xgboost,raw,0.7442857142857142,0.579976755683432,0.11859660429900874,0.06925397416590338,0.4039000444267823,0.12965687504038215,0
survival_status,200,200,42,lightgbm,raw,0.6307142857142858,0.28933730756776854,0.16583230345486838,0.1265624557317481,0.611228036600752,0.22726295795291662,1
survival_status,200,200,42,lightgbm,calibrated,0.6307142857142858,0.28933730756776854,0.14482473709288513,0.011207625425202705,0.45987831577074384,0.22726295795291662,1
survival_status,200,200,42,logistic,raw,0.7171428571428572,0.40249268373590047,0.13853174572914795,0.07159881979783018,0.44182756361581116,0.042774499859660864,0
survival_status,200,200,42,logistic,calibrated,0.7171428571428572,0.40249268373590047,0.138980708670727,0.0742830521212487,0.4433050712727438,0.042774499859660864,0
survival_status,200,200,42,rf,raw,0.7051785714285714,0.4827510419430781,0.13232733171127334,0.03761557177615571,0.42777035956057297,1.4844949590042233,0
survival_status,200,200,42,rf,calibrated,0.7051785714285714,0.4827510419430781,0.1373427912160565,0.0477850291953849,0.43947271046289343,1.4844949590042233,0
survival_status,200,200,42,rf_smote,raw,0.6941071428571429,0.27416602160645676,0.1563037307380373,0.11695863746958637,0.4864940391821974,1.9441685830242932,0
survival_status,200,200,42,rf_smote,calibrated,0.6941071428571429,0.27416602160645676,0.14775080688405495,0.011816901440866586,0.47036079074863835,1.9441685830242932,0
survival_status,200,200,42,tabpfn,raw,0.7125,0.32234749246224625,0.14045992874734597,0.05992444669895799,0.4449415666153228,64.53163245785981,0
survival_status,200,200,42,tabpfn,calibrated,0.7125,0.32234749246224625,0.14437742446218374,0.09361923251456679,0.4596945212767076,64.53163245785981,0
survival_status,200,200,42,xgboost,raw,0.6367857142857143,0.3228407176324512,0.1462694147021886,0.038426880282859725,0.46948030750663816,0.2317072912119329,0
survival_status,200,200,42,xgboost,calibrated,0.6367857142857143,0.3228407176324512,0.1435242520659543,0.024986140590077102,0.4580499639303861,0.2317072912119329,0
survival_status,200,200,43,lightgbm,raw,0.7832142857142858,0.4503501174841957,0.14464687498176942,0.11293334441945664,0.4805994973341794,0.19953429186716676,1
survival_status,200,200,43,lightgbm,calibrated,0.7832142857142858,0.4503501174841957,0.12857951828927314,0.061391763874041536,0.40763581464893933,0.19953429186716676,1
survival_status,200,200,43,logistic,raw,0.7507142857142857,0.4809724437258797,0.1337359592214978,0.06228363980892815,0.42909936593263087,0.03423499967902899,0
survival_status,200,200,43,logistic,calibrated,0.7507142857142857,0.4809724437258797,0.1280104463415583,0.04610910437557831,0.41286800338638635,0.03423499967902899,0
survival_status,200,200,43,rf,raw,0.8039285714285713,0.5360101083402768,0.12452917797980836,0.0769921447304981,0.401215184854523,1.473204290959984,1
survival_status,200,200,43,rf,calibrated,0.8039285714285713,0.5360101083402768,0.12104641207099127,0.059349124515635676,0.39159182011852567,1.473204290959984,1
survival_status,200,200,43,rf_smote,raw,0.7496428571428572,0.46448160370203945,0.14014045718729976,0.12588216838816427,0.4410117700902872,1.9739860827103257,2
survival_status,200,200,43,rf_smote,calibrated,0.7496428571428572,0.46448160370203945,0.13116456150350403,0.05127306024398197,0.41855394263689816,1.9739860827103257,2
survival_status,200,200,43,tabpfn,raw,0.8025,0.5046100106783805,0.1235541223926279,0.05088383841743,0.3929809292184281,16.040585208218545,0
survival_status,200,200,43,tabpfn,calibrated,0.8025,0.5046100106783805,0.12581644875722933,0.06377426534624041,0.4025860120968346,16.040585208218545,0
survival_status,200,200,43,xgboost,raw,0.6796428571428572,0.3633974511814537,0.14236142023135603,0.04319737494046236,0.4526929428496857,0.20980716589838266,2
survival_status,200,200,43,xgboost,calibrated,0.6796428571428572,0.3633974511814537,0.13945004276634881,0.033024411834063336,0.44468868957201463,0.20980716589838266,2
survival_status,200,200,44,lightgbm,raw,0.66,0.33147729029700546,0.16604022859595655,0.14551017246871012,0.609067806034241,0.1939394581131637,1
survival_status,200,200,44,lightgbm,calibrated,0.66,0.33147729029700546,0.14161854532212081,0.03389816970909594,0.45122889950601774,0.1939394581131637,1
survival_status,200,200,44,logistic,raw,0.7328571428571429,0.4237941360199058,0.13687642406352207,0.07809554634448938,0.4372523309676293,0.03737620776519179,0
survival_status,200,200,44,logistic,calibrated,0.7328571428571429,0.4237941360199058,0.13477577248066513,0.07736994590699739,0.43179686680166807,0.03737620776519179,0
survival_status,200,200,44,rf,raw,0.7583928571428571,0.4871598942631903,0.12837704785077048,0.052335766423357674,0.4126800898253408,1.9774117502383888,0
survival_status,200,200,44,rf,calibrated,0.7583928571428571,0.4871598942631903,0.12955094788350927,0.06320100440853406,0.41685887001485034,1.9774117502383888,0
survival_status,200,200,44,rf_smote,raw,0.7210714285714286,0.3435208440307232,0.1518622279936265,0.12772057735895595,0.47320390667592793,2.337359958793968,3
survival_status,200,200,44,rf_smote,calibrated,0.7210714285714286,0.3435208440307232,0.13892033117056737,0.07186600259025318,0.43644028044349326,2.337359958793968,3
survival_status,200,200,44,tabpfn,raw,0.7371428571428571,0.3652861581794032,0.14180669271430368,0.08237492441315286,0.4330244908468785,14.11624608328566,0
survival_status,200,200,44,tabpfn,calibrated,0.7371428571428571,0.3652861581794032,0.13874947396668466,0.06941586535908774,0.43398298541787395,14.11624608328566,0
survival_status,200,200,44,xgboost,raw,0.7046428571428571,0.3655784513443866,0.1574591801366619,0.11688478792215405,0.5082306409412509,0.21905420813709497,1
survival_status,200,200,44,xgboost,calibrated,0.7046428571428571,0.3655784513443866,0.13827811486059727,0.02885712205017575,0.4412902869379931,0.21905420813709497,1
survival_status,200,200,45,lightgbm,raw,0.6996428571428571,0.3440223344374699,0.1477434127810135,0.09819225001240128,0.4761849869287296,0.18777079181745648,0
survival_status,200,200,45,lightgbm,calibrated,0.6996428571428571,0.3440223344374699,0.13856550561986544,0.055713364463637574,0.4395498968285399,0.18777079181745648,0
survival_status,200,200,45,logistic,raw,0.7050000000000001,0.3762197231046364,0.13716063344168036,0.03666501336915127,0.43839685025747277,0.03715279186144471,0
survival_status,200,200,45,logistic,calibrated,0.7050000000000001,0.3762197231046364,0.1356777403021962,0.06151426687632504,0.43327192274182935,0.03715279186144471,0
survival_status,200,200,45,rf,raw,0.7585714285714287,0.44000797883181114,0.13131207733630254,0.0525622864999162,0.42087056591274136,1.44667529175058,3
survival_status,200,200,45,rf,calibrated,0.7585714285714287,0.44000797883181114,0.12998152742752186,0.05007156699582391,0.414726123046081,1.44667529175058,3
survival_status,200,200,45,rf_smote,raw,0.6635714285714286,0.3628331333882916,0.16219821573398216,0.13581508515815086,0.49877421968405966,1.846813749987632,0
survival_status,200,200,45,rf_smote,calibrated,0.6635714285714286,0.3628331333882916,0.14621672395982385,0.07870384914070434,0.4615085042431339,1.846813749987632,0
survival_status,200,200,45,tabpfn,raw,0.7257142857142856,0.36625955776704916,0.14199630756636097,0.05029493246744149,0.43939240722979317,14.93942862516269,0
survival_status,200,200,45,tabpfn,calibrated,0.7257142857142856,0.36625955776704916,0.14030500243963898,0.0491248666370954,0.4370703166284041,14.93942862516269,0
survival_status,200,200,45,xgboost,raw,0.6460714285714285,0.3556401271695472,0.14789183425885052,0.079173982714432,0.4688846245464196,0.20970695931464434,2
survival_status,200,200,45,xgboost,calibrated,0.6460714285714285,0.3556401271695472,0.1436430166504861,0.07124779669278727,0.4571446241617427,0.20970695931464434,2
survival_status,200,200,46,lightgbm,raw,0.7492857142857143,0.44286647781707955,0.14039598966774577,0.10405258487542833,0.49885793026186237,0.20269649988040328,1
survival_status,200,200,46,lightgbm,calibrated,0.7492857142857143,0.44286647781707955,0.13566086446807324,0.04030822279733765,0.4333024347736267,0.20269649988040328,1
survival_status,200,200,46,logistic,raw,0.7392857142857143,0.43257102627390326,0.13421596064900818,0.06662957052851323,0.42869617046931224,0.035184333100914955,0
survival_status,200,200,46,logistic,calibrated,0.7392857142857143,0.43257102627390326,0.13215781102280474,0.07337931298809874,0.42062556936341977,0.035184333100914955,0
survival_status,200,200,46,rf,raw,0.7617857142857143,0.5287957279779163,0.12769831565789835,0.05759957150568788,0.41272371084246096,1.4633872918784618,3
survival_status,200,200,46,rf,calibrated,0.7617857142857143,0.5287957279779163,0.12577897140552532,0.0690231194068034,0.4069009292603529,1.4633872918784618,3
survival_status,200,200,46,rf_smote,raw,0.7403571428571428,0.43851996400008675,0.14283699112726816,0.11151162013721429,0.4543964172393785,1.8650450413115323,3
survival_status,200,200,46,rf_smote,calibrated,0.7403571428571428,0.43851996400008675,0.13216957421269152,0.07401905180442006,0.4215691476437457,1.8650450413115323,3
survival_status,200,200,46,tabpfn,raw,0.7167857142857144,0.4614626583089616,0.13396557722340147,0.05790883677936819,0.42388024341569774,15.85342837497592,0
survival_status,200,200,46,tabpfn,calibrated,0.7167857142857144,0.4614626583089616,0.1340704771060754,0.059475886897176033,0.42473159759473894,15.85342837497592,0
survival_status,200,200,46,xgboost,raw,0.7257142857142858,0.38206685708133875,0.13597561154665277,0.02599588116753276,0.4286477157751657,0.21043983288109303,2
survival_status,200,200,46,xgboost,calibrated,0.7257142857142858,0.38206685708133875,0.1364741638834344,0.0320176949829371,0.4336638241642792,0.21043983288109303,2
survival_status,200,200,47,lightgbm,raw,0.6957142857142856,0.3024295610401174,0.1506943238584387,0.12069518306841487,0.4845362488495293,0.19488687487319112,0
survival_status,200,200,47,logistic,raw,0.6796428571428571,0.36320751356183867,0.1405512658961161,0.030045458544059208,0.44756600080590064,0.03740437515079975,0
survival_status,200,200,47,rf,raw,0.7439285714285715,0.4254383773096131,0.13316889891015826,0.028169296313868393,0.4243379184222815,1.453204416204244,3
survival_status,200,200,47,rf_smote,raw,0.6464285714285715,0.2697105266534048,0.1566624533290458,0.09756775912057074,0.48580292826946947,1.8421280831098557,1
survival_status,200,200,47,tabpfn,raw,0.7228571428571429,0.3481077173025029,0.13636777629479807,0.04341710454029758,0.4283531606165883,23.01462220819667,0
survival_status,200,200,47,xgboost,raw,0.6578571428571429,0.33265855952425516,0.14489679508949563,0.06725284665224761,0.46510271515462853,0.20943900011479855,2
survival_status,200,200,48,lightgbm,raw,0.6435714285714287,0.262180857393787,0.1542331978642833,0.08100936454673972,0.48608756056924013,0.21494545880705118,3
survival_status,200,200,48,logistic,raw,0.6799999999999999,0.3328340633130256,0.14156754172426078,0.03981982517619295,0.45108925315777465,0.0357658751308918,0
survival_status,200,200,48,rf,raw,0.7232142857142857,0.3376099259561711,0.13730716765922674,0.05003402168070141,0.43498706896963385,1.4600589168258011,1
survival_status,200,200,48,rf_smote,raw,0.6742857142857143,0.25952069707653047,0.161968581946411,0.13751513993358494,0.49778836951314315,1.8710672915913165,3
survival_status,200,200,48,tabpfn,raw,0.7082142857142857,0.3066227493044821,0.14047134080565293,0.05936992826470492,0.44164621375426294,13.831724333111197,0
survival_status,200,200,48,xgboost,raw,0.6389285714285714,0.2521665438996154,0.14928186546874586,0.05337542287298362,0.46962060918604975,0.2363424999639392,3
survival_status,200,200,49,lightgbm,raw,0.685,0.2582296943574253,0.15370493783176747,0.09341945389109012,0.46995745503739617,0.1793377920985222,3
survival_status,200,200,49,logistic,raw,0.7285714285714285,0.42434732851165335,0.13493319664878325,0.051847935362835086,0.4312981215114364,0.03340941667556763,0
survival_status,200,200,49,rf,raw,0.8164285714285714,0.5225429294502412,0.1254571877249872,0.06774656844009759,0.4053258383844009,1.427289041224867,3
survival_status,200,200,49,rf_smote,raw,0.7335714285714285,0.34529677693334637,0.14786874092671726,0.10871364330699979,0.4525609069578813,1.9697064156644046,2
survival_status,200,200,49,tabpfn,raw,0.7957142857142856,0.4200238202560925,0.12621284078260372,0.06137685557949717,0.39523176863022635,86.60047025000677,0
survival_status,200,200,49,xgboost,raw,0.7078571428571429,0.30139737019871077,0.1418239769648416,0.06016903086463464,0.4391539508744397,0.19946704199537635,2
survival_status,200,200,50,lightgbm,raw,0.7532142857142857,0.3997600637355973,0.13599817777600104,0.08520224012100766,0.43289367451899796,0.185225167311728,0
survival_status,200,200,50,logistic,raw,0.7264285714285714,0.49170093951547145,0.18526235003205482,0.18240268152362013,0.7714949170879136,0.03959895810112357,3
survival_status,200,200,50,rf,raw,0.8230357142857142,0.6183302403544877,0.11849610705596107,0.06907542579075426,0.38220073073996064,1.4913222501054406,0
survival_status,200,200,50,rf_smote,raw,0.7764285714285715,0.39232423148861595,0.14128585366542828,0.10946514778823749,0.44865021025833157,1.7978568337857723,3
survival_status,200,200,50,tabpfn,raw,0.8025,0.5491103648859017,0.1197295139092948,0.06082723545332026,0.3856537886586366,16.46630841679871,0
survival_status,200,200,50,xgboost,raw,0.7325,0.437455308714112,0.13137882403836126,0.04449779573270548,0.4178528630402587,0.21060629235580564,0
survival_status,200,200,51,lightgbm,raw,0.7757142857142857,0.4786934248959053,0.12783423239800568,0.07186967950286403,0.41869736182536527,0.18672762485221028,0
survival_status,200,200,51,logistic,raw,0.7196428571428571,0.40819405386164687,0.1384316968888309,0.07046184683810998,0.441723961157537,0.03535941615700722,0
survival_status,200,200,51,rf,raw,0.8232142857142858,0.608866291601328,0.12225945712706972,0.08592569350853516,0.3935414812481392,1.431817791890353,3
survival_status,200,200,51,rf_smote,raw,0.7675000000000001,0.43011576836462434,0.13887192030049503,0.1102717940742037,0.44490379757749876,1.8118954999372363,3
survival_status,200,200,51,tabpfn,raw,0.8007142857142857,0.6087424796545035,0.11418414887412516,0.04134535838435166,0.3760910405318983,13.924159415997565,0
survival_status,200,200,51,xgboost,raw,0.7739285714285714,0.4939406890145925,0.12788091779903546,0.05982498186181577,0.41833631250625236,0.20888399984687567,1
survival_status,500,500,42,lightgbm,raw,0.765,0.37703608147268164,0.14338999098493033,0.11252271391650187,0.4661118502656814,0.4202257920987904,1
survival_status,500,500,42,lightgbm,calibrated,0.765,0.37703608147268164,0.13286900586758435,0.05284053711045237,0.41923940628328404,0.4202257920987904,1
survival_status,500,500,42,logistic,raw,0.7571428571428571,0.44126296667768694,0.1271080475731068,0.027915105412421735,0.4057836649936709,0.04242504108697176,1
survival_status,500,500,42,logistic,calibrated,0.7571428571428571,0.44126296667768694,0.1282493335677906,0.04047390883591062,0.41006871548305834,0.04242504108697176,1
survival_status,500,500,42,rf,raw,0.8119642857142858,0.5886120437647003,0.12012846715328467,0.06433090024330901,0.3912766330853279,2.456077499780804,0
survival_status,500,500,42,rf,calibrated,0.8119642857142858,0.5886120437647003,0.11840373456883818,0.05253876712386199,0.3859762606329571,2.456077499780804,0
survival_status,500,500,42,rf_smote,raw,0.8008928571428572,0.4523615048043896,0.13289886455798866,0.08990267639902674,0.4257994577558161,3.6702057090587914,0
